,,,,,,,,,,
,1488,792,426,489,387,396,560,386,443,438
,1507,783,448,528,380,448,492,421,369,525
,1491,781,418,591,408,389,473,459,413,570
,1495,775,466,509,414,402,435,453,442,412
,1514,781,432,508,394,368,444,398,394,397
,1497,783,419,499,409,378,467,515,430,517
,1526,775,447,474,395,390,418,458,492,391
,1512,787,444,515,436,405,420,451,397,405
,1515,786,438,503,462,417,565,417,408,387
,1516,787,422,481,373,488,413,470,454,528
